910712 - [8] 5305,1 
910723 - [57] 5299,1 
910732 - [132] 5211,1 
910741 - [257] 5208,8 
910750 - [7] 5207,4 
910751 - [282] 5244,2 
910769 - [11] 5210,8 
910789 - [112] 5205,2 
910819 - [315] 5208,8 
910821 - [68] 5314,6 
910825 - [101] 5244,2 
910827 - [39] 5207,4 
910850 - [10] 5244,2 
910882 - [107] 5244,2 
910884 - [61] 5207,2 
910899 - [183] 5208,8 
910901 - [191] 5244,2 
910905 - [88] 5207,4 
910936 - [263] 5328,1 
910942 - [125] 5217,2 
910968 - [319] 5328,1 
910976 - [0] 5205,2 
911001 - [104] 5316,1 
911010 - [33] 5210,4 
911034 - [31] 5217,2 
911059 - [3] 5210,8 
911107 - [166] 5217,2 
911119 - [92] 5242,9 
911128 - [209] 5210,8 
911150 - [65] 5205,2 
911165 - [336] 5217,2 
911167 - [151] 5208,8 
911172 - [140] 5207,4 
911217 - [13] 5207,2 
911223 - [14] 5210,8 
911250 - [11] 5208,8 
911255 - [285] 5210,8 
911256 - [92] 5207,4 
911266 - [18] 5241,7 
911273 - [47] 5241,7 
911291 - [661] 5244,2 
911336 - [84] 5244,2 
911372 - [84] 5208,8 
911376 - [70] 5207,4 
911383 - [204] 5241,7 
911392 - [61] 5210,4 
911413 - [32] 5211,1 
911431 - [283] 5208,8 
911433 - [12] 5207,4 
911444 - [140] 5207,2 
911517 - [320] 5253,3 
911519 - [89] 5210,8 
911542 - [169] 5215,3 
911565 - [118] 5208,8 
911566 - [94] 5207,4 
911611 - [92] 5210,8 
911618 - [359] 5215,3 
911652 - [7] 5221,7 
911659 - [315] 5215,3 
911696 - [125] 5221,7 
911706 - [41] 5328,1 
911732 - [251] 5319,8 
911734 - [61] 5210,6 
911742 - [18] 5215,3 
911778 - [36] 5215,3 
911787 - [4] 5210,6 
911806 - [1] 5328,1 
911861 - [23] 5210,4 
911905 - [66] 5241,7 
911921 - [58] 5210,6 
911931 - [60] 5211,5 
911938 - [158] 5217,1 
912002 - [20] 5226,1 
912011 - [78] 5260,3 
912026 - [142] 5281,7 
912034 - [119] 5217,1 
912044 - [50] 5212,4 
912092 - [563] 5212,4 
912179 - [33] 5211,7 
912242 - [630] 5212,0 
912243 - [61] 5211,5 
912249 - [444] 5212,0 
912251 - [11] 5253,3 
912261 - [127] 5226,1 
912279 - [9] 5253,3 
912322 - [159] 5217,1 
912329 - [77] 5253,3 
912343 - [426] 5215,3 
912362 - [33] 5217,1 
912364 - [68] 5226,1 
912383 - [441] 5253,3 
912416 - [125] 5343,7 
912446 - [26] 5220,1 
912519 - [260] 5215,3 
912538 - [88] 5226,1 
912616 - [139] 5226,1 
912656 - [138] 5260,3 
912658 - [9] 5226,1 
912664 - [93] 5215,3 
912670 - [35] 5215,3 
912677 - [223] 5215,3 
912698 - [133] 5226,1 
912713 - [27] 5226,1 
912717 - [427] 5217,1 
912721 - [236] 5241,7 
912748 - [280] 5299,1 
912779 - [4] 5244,2 
912832 - [480] 5221,7 
912856 - [311] 5343,7 
912879 - [30] 5253,3 
912884 - [42] 5244,2 
912885 - [94] 5217,1 
912917 - [201] 5220,1 
912921 - [53] 5224,8 
912967 - [237] 5218,0 
912999 - [6] 5218,5 
913023 - [0] 5218,5 
913028 - [28] 5217,1 
913033 - [486] 5218,5 
913034 - [364] 5217,1 
913035 - [1] 5218,0 
913039 - [91] 5220,1 
913136 - [149] 5296,8 
913203 - [315] 5343,7 
913212 - [198] 5220,1 
913223 - [110] 5224,8 
913254 - [80] 5351,6 
913257 - [7] 5299,1 
913265 - [31] 5273,1 
913272 - [21] 5343,7 
913348 - [100] 5220,1 
913356 - [68] 5220,1 
913363 - [19] 5224,8 
913371 - [260] 5296,8 
913378 - [166] 5224,8 
913399 - [84] 5316,3 
913403 - [95] 5261,3 
913432 - [417] 5241,7 
913441 - [3] 5273,1 
913453 - [286] 5305,1 
913529 - [122] 5296,8 
913544 - [194] 5285,9 
913549 - [100] 5224,8 
913671 - [134] 5241,7 
913679 - [129] 5241,7 
913698 - [289] 5224,8 
913733 - [17] 5222,6 
913795 - [121] 5222,0 
913798 - [63] 5222,6 
913799 - [28] 5221,7 
913887 - [43] 5241,7 
913976 - [174] 5299,1 
913991 - [70] 5241,7 
914024 - [43] 5241,7 
914117 - [142] 5285,9 
914132 - [24] 5319,8 
914177 - [7] 5241,7 
914209 - [163] 5299,1 
914390 - [252] 5305,1 
914393 - [0] 5299,1 
914426 - [46] 5285,9 
914561 - [100] 5226,1 
914679 - [213] 5241,7 
914688 - [649] 5319,8 
914708 - [473] 5299,1 
914740 - [77] 5241,7 
914780 - [185] 5319,8 
914976 - [318] 5241,7 
915120 - [391] 5299,1 
915142 - [379] 5263,4 
915249 - [105] 5299,1 
915310 - [267] 5319,5 
915417 - [265] 5319,5 
915495 - [773] 5299,1 
915506 - [93] 5285,9 
915578 - [292] 5263,4 
915664 - [102] 5285,9 
915722 - [449] 5328,1 
915746 - [63] 5319,8 
916092 - [35] 5299,1 
916165 - [144] 5241,7 
916180 - [59] 5263,4 
916203 - [112] 5241,4 
916211 - [170] 5285,9 
916355 - [170] 5240,9 
916403 - [92] 5244,6 
916425 - [378] 5299,1 
916442 - [108] 5240,9 
916457 - [190] 5257,1 
916466 - [66] 5241,7 
916486 - [166] 5343,7 
916536 - [44] 5241,7 
916540 - [65] 5240,9 
916547 - [72] 5343,7 
916550 - [17] 5343,7 
916587 - [13] 5277,4 
916654 - [22] 5257,1 
916666 - [171] 5241,7 
916669 - [55] 5240,9 
916676 - [295] 5257,1 
916739 - [206] 5241,7 
916741 - [9] 5240,9 
916750 - [291] 5285,9 
916755 - [87] 5299,1 
916759 - [342] 5343,7 
916811 - [1344] 5241,7 
916812 - [743] 5240,9 
916833 - [136] 5257,1 
916852 - [59] 5299,1 
916871 - [98] 5257,1 
916874 - [147] 5325,2 
916876 - [1] 5257,1 
916886 - [233] 5328,1 
916909 - [35] 5305,1 
916947 - [94] 5325,2 
917001 - [20] 5299,1 
917014 - [564] 5257,1 
917022 - [243] 5257,1 
917055 - [23] 5294,8 
917122 - [227] 5277,4 
917132 - [19] 5277,4 
917145 - [55] 5325,2 
917165 - [80] 5257,1 
917214 - [30] 5299,1 
917234 - [88] 5244,2 
917268 - [210] 5263,4 
917273 - [59] 5285,9 
917291 - [105] 5305,1 
917302 - [1] 5253,3 
917327 - [59] 5263,4 
917340 - [6] 5244,2 
917361 - [339] 5325,2 
917377 - [316] 5263,4 
917384 - [114] 5263,4 
917397 - [41] 5285,9 
917399 - [22] 5263,4 
917408 - [291] 5244,2 
917419 - [308] 5244,2 
917534 - [9] 5257,1 
917557 - [245] 5253,3 
917559 - [12] 5343,7 
917575 - [753] 5260,3 
917589 - [82] 5312,6 
917603 - [250] 5253,3 
917611 - [25] 5299,1 
917612 - [4] 5305,1 
917679 - [471] 5285,9 
917689 - [107] 5260,3 
917692 - [45] 5285,9 
917693 - [95] 5263,4 
917738 - [83] 5305,1 
917748 - [184] 5253,3 
917761 - [232] 5263,4 
917881 - [53] 5257,1 
917889 - [24] 5257,1 
917910 - [578] 5253,3 
917927 - [302] 5257,1 
918007 - [122] 5253,3 
918019 - [4] 5305,1 
918027 - [255] 5253,3 
918049 - [141] 5253,3 
918062 - [36] 5257,1 
918076 - [94] 5285,9 
918099 - [132] 5325,2 
918145 - [251] 5253,3 
918169 - [17] 5263,4 
918174 - [1] 5253,3 
918200 - [410] 5253,3 
918211 - [49] 5257,1 
918222 - [58] 5305,1 
918225 - [184] 5257,1 
918255 - [174] 5257,1 
918259 - [73] 5253,3 
918289 - [191] 5294,8 
918306 - [23] 5285,9 
918309 - [81] 5253,3 
918334 - [391] 5257,1 
918340 - [98] 5260,3 
918367 - [464] 5253,3 
918368 - [57] 5263,4 
918373 - [202] 5257,1 
918384 - [253] 5343,7 
918387 - [128] 5253,3 
918388 - [60] 5263,4 
918469 - [92] 5253,3 
918473 - [252] 5253,3 
918482 - [262] 5253,3 
918486 - [70] 5260,3 
918493 - [8] 5260,3 
918538 - [113] 5285,9 
918572 - [127] 5319,5 
918590 - [430] 5325,2 
918592 - [0] 5257,1 
918602 - [89] 5260,3 
918612 - [95] 5257,1 
918614 - [163] 5257,1 
918616 - [19] 5263,4 
918639 - [19] 5260,3 
918699 - [102] 5257,1 
918702 - [852] 5277,4 
918706 - [19] 5334,4 
918707 - [152] 5257,1 
918713 - [100] 5257,1 
918754 - [78] 5263,4 
918761 - [239] 5263,4 
918773 - [479] 5319,5 
918779 - [34] 5285,8 
918795 - [148] 5277,4 
918902 - [86] 5285,9 
918937 - [23] 5330,2 
918948 - [18] 5260,3 
918952 - [261] 5305,1 
918965 - [431] 5260,3 
918971 - [70] 5263,4 
918995 - [7] 5294,8 
919063 - [157] 5282,1 
919069 - [71] 5277,4 
919089 - [537] 5282,1 
919123 - [72] 5294,8 
919154 - [205] 5260,3 
919159 - [316] 5260,3 
919183 - [188] 5285,9 
919194 - [171] 5260,3 
919227 - [37] 5263,4 
919326 - [177] 5260,3 
919345 - [77] 5319,5 
919357 - [46] 5285,9 
919374 - [116] 5294,8 
919382 - [282] 5285,9 
919424 - [97] 5263,4 
919428 - [58] 5263,4 
919447 - [404] 5260,3 
919463 - [634] 5260,3 
919471 - [47] 5263,4 
919488 - [183] 5260,3 
919561 - [64] 5260,3 
919589 - [73] 5285,9 
919590 - [35] 5263,4 
919594 - [65] 5260,3 
919601 - [430] 5294,8 
919802 - [217] 5285,8 
919805 - [137] 5319,5 
919836 - [245] 5263,4 
919858 - [101] 5263,4 
919884 - [59] 5263,4 
919906 - [67] 5260,3 
919927 - [172] 5260,3 
919929 - [222] 5260,3 
919931 - [58] 5294,8 
919935 - [230] 5277,4 
919948 - [47] 5285,8 
919975 - [80] 5263,4 
920015 - [132] 5260,3 
920019 - [65] 5260,3 
920026 - [91] 5263,4 
920027 - [81] 5260,3 
920060 - [99] 5260,3 
920100 - [246] 5319,5 
920108 - [498] 5285,9 
920111 - [335] 5285,8 
920250 - [301] 5319,5 
920251 - [3] 5263,4 
920257 - [65] 5294,8 
920279 - [262] 5263,4 
920281 - [87] 5263,4 
920283 - [71] 5274,2 
920318 - [193] 5277,4 
920334 - [533] 5277,4 
920349 - [159] 5271,3 
920354 - [70] 5263,4 
920358 - [64] 5263,4 
920368 - [3] 5263,4 
920400 - [173] 5263,4 
920497 - [360] 5264,6 
920531 - [170] 5264,6 
920597 - [54] 5277,4 
920612 - [161] 5282,1 
920673 - [213] 5282,1 
920700 - [89] 5325,2 
920714 - [405] 5264,6 
920731 - [13] 5264,6 
920733 - [158] 5264,6 
920774 - [55] 5294,8 
920796 - [5] 5264,6 
920804 - [43] 5264,6 
920810 - [598] 5264,6 
920841 - [94] 5264,6 
920951 - [368] 5325,2 
920953 - [4] 5285,8 
921014 - [40] 5282,1 
921024 - [30] 5285,8 
921067 - [50] 5273,1 
921079 - [420] 5277,4 
921084 - [283] 5285,9 
921105 - [214] 5282,1 
921117 - [83] 5313,8 
921222 - [128] 5271,3 
921235 - [212] 5271,3 
921259 - [189] 5305,1 
921262 - [68] 5282,1 
921270 - [187] 5271,3 
921274 - [188] 5282,1 
921322 - [447] 5316,3 
921356 - [42] 5305,1 
921380 - [411] 5273,1 
921418 - [118] 5296,8 
921423 - [130] 5285,9 
921425 - [95] 5277,4 
921441 - [175] 5274,2 
921472 - [70] 5274,2 
921488 - [238] 5277,4 
921517 - [12] 5285,9 
921534 - [72] 5325,2 
921664 - [302] 5285,9 
921744 - [116] 5285,9 
921764 - [521] 5305,1 
921769 - [287] 5285,9 
921779 - [91] 5285,9 
921845 - [493] 5282,1 
921863 - [8] 5305,1 
922048 - [30] 5282,1 
922059 - [69] 5294,8 
922103 - [48] 5282,1 
922159 - [293] 5306,4 
922214 - [164] 5282,1 
922229 - [420] 5277,4 
922265 - [32] 5277,4 
922350 - [406] 5285,9 
922391 - [40] 5343,2 
922396 - [308] 5282,1 
922437 - [58] 5285,9 
922444 - [53] 5305,1 
922476 - [12] 5306,4 
922561 - [243] 5279,1 
922568 - [36] 5285,9 
922592 - [24] 5279,1 
922623 - [28] 5285,9 
922640 - [170] 5305,1 
922699 - [169] 5294,8 
922716 - [45] 5285,9 
922756 - [11] 5294,8 
922763 - [126] 5282,1 
922774 - [30] 5285,9 
922789 - [140] 5294,8 
922820 - [73] 5281,0 
922840 - [612] 5281,0 
922902 - [125] 5281,0 
922905 - [273] 5281,0 
922942 - [230] 5280,0 
922993 - [60] 5280,0 
923070 - [88] 5378,2 
923228 - [11] 5285,9 
923261 - [16] 5296,8 
923311 - [30] 5285,9 
923317 - [8] 5285,9 
923349 - [63] 5285,9 
923385 - [121] 5305,1 
923491 - [42] 5305,1 
923597 - [28] 5305,8 
923606 - [32] 5313,4 
923607 - [85] 5299,1 
923725 - [22] 5375,3 
923852 - [278] 5294,8 
923908 - [128] 5325,2 
923914 - [377] 5325,2 
923921 - [104] 5305,1 
923946 - [206] 5294,8 
923960 - [24] 5328,1 
923981 - [35] 5292,1 
924016 - [257] 5374,5 
924062 - [26] 5292,1 
924103 - [292] 5319,8 
924120 - [129] 5299,5 
924184 - [83] 5375,3 
924190 - [270] 5328,1 
924206 - [77] 5328,1 
924233 - [45] 5330,2 
924239 - [72] 5319,5 
924254 - [245] 5334,4 
924267 - [51] 5374,5 
924316 - [21] 5292,1 
924331 - [287] 5319,8 
924396 - [101] 5292,1 
924400 - [189] 5292,1 
924443 - [66] 5334,4 
924444 - [158] 5328,1 
924514 - [146] 5375,9 
924586 - [345] 5294,8 
924587 - [588] 5294,0 
924588 - [404] 5294,8 
924589 - [14] 5294,0 
924873 - [17] 5319,5 
924939 - [29] 5382,5 
924985 - [437] 5319,5 
925036 - [5] 5319,5 
925061 - [656] 5351,6 
925080 - [208] 5319,5 
925094 - [337] 5375,4 
925102 - [106] 5382,5 
925134 - [48] 5296,4 
925226 - [112] 5319,8 
925268 - [179] 5314,6 
925300 - [93] 5319,8 
925306 - [213] 5382,5 
925307 - [22] 5319,5 
925311 - [2] 5319,5 
925389 - [78] 5367,2 
925421 - [83] 5327,4 
925437 - [238] 5306,4 
925447 - [1173] 5299,1 
925560 - [118] 5325,2 
925563 - [187] 5306,4 
925578 - [241] 5305,1 
925586 - [510] 5327,4 
925623 - [9] 5343,7 
925670 - [180] 5375,4 
925684 - [78] 5327,4 
925696 - [30] 5327,4 
925713 - [144] 5325,2 
925741 - [142] 5299,1 
925779 - [120] 5325,2 
925786 - [76] 5319,5 
925792 - [504] 5325,2 
925807 - [189] 5299,1 
925809 - [3] 5299,1 
925826 - [74] 5327,4 
925871 - [93] 5306,4 
925872 - [20] 5305,1 
925884 - [36] 5325,2 
925900 - [6] 5305,1 
925906 - [74] 5319,5 
925970 - [239] 5305,1 
925991 - [140] 5319,5 
926001 - [208] 5306,4 
926149 - [62] 5305,1 
926189 - [290] 5343,7 
926209 - [132] 5327,4 
926297 - [267] 5325,2 
926314 - [9] 5334,4 
926316 - [17] 5305,1 
926339 - [179] 5306,4 
926355 - [30] 5305,1 
926371 - [662] 5306,4 
926379 - [3] 5327,4 
926396 - [371] 5334,4 
926405 - [25] 5314,6 
926419 - [191] 5319,8 
926432 - [149] 5306,4 
926445 - [231] 5327,4 
926458 - [4] 5305,1 
926465 - [109] 5325,2 
926468 - [86] 5375,4 
926487 - [122] 5375,4 
926495 - [28] 5313,8 
926497 - [345] 5327,4 
926525 - [137] 5305,1 
926528 - [52] 5325,2 
926565 - [14] 5325,2 
926575 - [260] 5306,4 
926588 - [75] 5313,8 
926597 - [254] 5319,5 
926599 - [87] 5334,4 
926628 - [558] 5305,1 
926648 - [20] 5327,4 
926672 - [131] 5327,4 
926678 - [52] 5327,4 
926699 - [164] 5306,4 
926706 - [264] 5319,8 
926713 - [18] 5334,4 
926772 - [817] 5325,2 
926775 - [289] 5325,2 
926780 - [64] 5343,2 
926901 - [137] 5313,8 
926905 - [32] 5306,4 
926920 - [16] 5334,4 
926996 - [25] 5319,5 
926998 - [105] 5334,4 
927035 - [11] 5319,5 
927058 - [92] 5306,4 
927217 - [32] 5328,1 
927230 - [243] 5327,4 
927298 - [171] 5325,2 
927359 - [64] 5327,4 
927361 - [40] 5334,4 
927373 - [14] 5334,4 
927377 - [227] 5327,4 
927393 - [136] 5375,4 
927398 - [207] 5313,8 
927412 - [93] 5325,2 
927423 - [31] 5313,8 
927432 - [24] 5327,4 
927444 - [159] 5313,8 
927492 - [116] 5325,2 
927527 - [34] 5319,5 
927693 - [702] 5319,5 
927717 - [19] 5328,1 
927866 - [33] 5334,4 
927935 - [20] 5313,8 
927965 - [183] 5313,8 
927975 - [9] 5319,5 
927981 - [42] 5313,8 
928022 - [171] 5313,8 
928034 - [561] 5334,4 
928049 - [55] 5367,2 
928051 - [3] 5327,4 
928077 - [119] 5334,4 
928154 - [196] 5325,2 
928178 - [75] 5314,0 
928179 - [250] 5313,8 
928272 - [18] 5334,4 
928424 - [7] 5316,1 
928512 - [226] 5375,4 
928587 - [8] 5375,4 
928592 - [55] 5442,1 
928619 - [7] 5399,6 
928675 - [366] 5389,4 
928709 - [4] 5319,8 
928742 - [45] 5319,8 
928759 - [125] 5319,8 
928774 - [154] 5442,1 
928789 - [84] 5319,8 
928880 - [131] 5334,4 
929013 - [294] 5399,6 
929199 - [3] 5343,2 
929241 - [23] 5411,2 
929245 - [308] 5451,3 
929281 - [196] 5327,4 
929305 - [100] 5325,2 
929319 - [254] 5442,1 
929336 - [79] 5334,4 
929356 - [66] 5333,3 
929382 - [383] 5334,4 
929384 - [132] 5327,4 
929405 - [428] 5333,3 
929413 - [7] 5325,2 
929443 - [2] 5334,4 
929454 - [84] 5333,3 
929475 - [412] 5328,1 
929500 - [100] 5343,7 
929572 - [81] 5367,6 
929591 - [38] 5343,7 
929601 - [27] 5334,4 
929602 - [23] 5327,4 
929607 - [158] 5378,2 
929624 - [54] 5325,2 
929625 - [255] 5325,2 
929644 - [49] 5327,4 
929655 - [268] 5411,2 
929666 - [50] 5325,2 
929670 - [237] 5330,5 
929682 - [375] 5330,2 
929696 - [280] 5328,1 
929699 - [168] 5413,1 
929893 - [162] 5330,5 
929895 - [39] 5375,4 
929912 - [467] 5328,1 
930005 - [82] 5375,4 
930035 - [190] 5411,2 
930087 - [142] 5330,5 
930090 - [32] 5411,2 
930108 - [98] 5334,4 
930112 - [177] 5328,1 
930121 - [14] 5330,5 
930124 - [98] 5333,3 
930137 - [9] 5328,1 
930148 - [7] 5343,7 
930195 - [80] 5372,6 
930229 - [10] 5334,4 
930230 - [15] 5327,4 
930241 - [0] 5325,2 
930246 - [490] 5333,3 
930249 - [192] 5375,4 
930258 - [372] 5327,4 
930264 - [41] 5325,2 
930268 - [121] 5327,4 
930272 - [35] 5325,2 
930282 - [40] 5411,2 
930290 - [54] 5327,4 
930292 - [555] 5325,2 
930354 - [11] 5334,4 
930360 - [12] 5333,3 
930388 - [1] 5333,3 
930403 - [242] 5334,4 
930421 - [13] 5333,3 
930426 - [512] 5334,4 
930535 - [36] 5451,3 
930546 - [186] 5330,5 
930562 - [131] 5328,1 
930586 - [251] 5330,5 
930595 - [25] 5328,1 
930599 - [330] 5330,5 
930603 - [342] 5328,1 
930631 - [303] 5330,5 
930633 - [402] 5328,1 
930758 - [161] 5389,4 
930841 - [70] 5334,4 
930846 - [357] 5333,3 
930859 - [239] 5367,7 
930872 - [3] 5334,4 
930878 - [26] 5333,3 
930885 - [18] 5334,4 
930887 - [14] 5333,3 
930914 - [14] 5334,4 
930915 - [102] 5333,3 
930916 - [59] 5343,7 
931148 - [18] 5343,7 
931419 - [193] 5372,6 
931467 - [66] 5411,4 
931575 - [76] 5375,4 
931656 - [112] 5358,9 
931721 - [106] 5352,2 
931726 - [293] 5372,6 
931738 - [117] 5352,2 
931793 - [16] 5352,2 
931803 - [101] 5352,2 
931825 - [197] 5448,6 
931882 - [207] 5352,2 
931885 - [435] 5389,4 
931963 - [112] 5374,5 
931984 - [677] 5352,2 
932007 - [169] 5358,9 
932035 - [643] 5375,9 
932078 - [1] 5343,7 
932136 - [46] 5352,2 
932153 - [97] 5411,4 
932222 - [17] 5358,9 
932250 - [96] 5372,6 
932274 - [3] 5431,3 
932320 - [252] 5358,9 
932325 - [60] 5432,3 
932333 - [47] 5352,2 
932371 - [219] 5375,4 
932384 - [179] 5358,9 
932402 - [89] 5378,2 
932492 - [95] 5401,2 
932501 - [393] 5374,5 
932575 - [260] 5425,7 
932601 - [282] 5399,6 
932656 - [19] 5435,8 
932682 - [96] 5352,2 
932776 - [42] 5352,2 
932789 - [131] 5419,6 
932792 - [28] 5351,6 
932839 - [50] 5375,4 
932845 - [134] 5382,5 
932907 - [69] 5378,2 
932928 - [469] 5367,7 
932954 - [18] 5375,4 
932959 - [15] 5367,7 
932987 - [310] 5375,4 
932998 - [191] 5375,4 
933016 - [53] 5432,3 
933047 - [333] 5440,7 
933049 - [19] 5375,4 
933080 - [215] 5367,7 
933105 - [47] 5353,1 
933208 - [71] 5371,5 
933323 - [124] 5353,1 
933374 - [16] 5352,2 
933464 - [92] 5352,2 
933527 - [276] 5352,2 
933552 - [201] 5352,2 
933814 - [7] 5353,1 
933831 - [122] 5411,2 
933835 - [145] 5411,4 
933961 - [265] 5416,5 
933988 - [211] 5353,1 
934033 - [330] 5442,2 
934056 - [8] 5353,1 
934073 - [0] 5353,1 
934113 - [92] 5367,6 
934178 - [157] 5374,5 
934189 - [112] 5411,4 
934190 - [78] 5411,4 
934214 - [118] 5356,5 
934221 - [255] 5352,2 
934295 - [358] 5411,4 
934324 - [79] 5371,5 
934390 - [235] 5374,5 
934465 - [84] 5358,9 
934532 - [38] 5453,2 
934575 - [27] 5372,6 
934598 - [167] 5353,1 
934712 - [43] 5374,5 
934827 - [33] 5374,5 
934828 - [552] 5374,5 
934843 - [18] 5411,4 
934847 - [123] 5374,5 
935173 - [98] 5375,4 
935323 - [21] 5411,4 
935355 - [120] 5448,6 
935371 - [339] 5378,2 
935451 - [56] 5374,5 
935476 - [168] 5374,5 
935490 - [81] 5411,4 
935561 - [347] 5374,5 
935578 - [313] 5411,4 
935601 - [563] 5371,5 
935650 - [88] 5358,9 
935811 - [265] 5374,5 
935836 - [26] 5453,6 
935841 - [62] 5453,6 
935851 - [49] 5371,5 
935892 - [322] 5360,9 
936224 - [76] 5372,6 
936403 - [145] 5453,6 
936407 - [58] 5424,6 
936423 - [4] 5375,3 
936553 - [284] 5411,2 
936576 - [352] 5374,5 
936592 - [472] 5378,2 
936613 - [48] 5367,7 
936614 - [113] 5364,5 
936629 - [55] 5362,3 
936635 - [215] 5360,4 
936675 - [34] 5362,3 
936678 - [13] 5360,4 
936734 - [215] 5364,5 
936952 - [110] 5374,5 
936959 - [389] 5374,5 
937033 - [31] 5367,7 
937051 - [187] 5364,5 
937121 - [59] 5375,3 
937276 - [128] 5375,3 
937321 - [13] 5411,4 
937339 - [20] 5411,4 
937355 - [21] 5411,4 
937361 - [429] 5375,9 
937400 - [231] 5366,0 
937402 - [95] 5366,0 
937406 - [72] 5364,5 
937439 - [136] 5366,0 
937440 - [5] 5366,0 
937442 - [105] 5364,5 
937561 - [13] 5424,6 
937620 - [5] 5414,7 
937626 - [106] 5378,2 
937659 - [142] 5411,4 
937676 - [290] 5374,5 
937691 - [84] 5411,4 
937739 - [240] 5418,6 
937769 - [203] 5375,3 
937787 - [327] 5382,5 
937842 - [20] 5372,6 
937873 - [162] 5371,5 
937878 - [258] 5372,6 
937897 - [159] 5411,2 
937901 - [126] 5411,4 
937930 - [57] 5374,5 
937963 - [3] 5371,5 
937994 - [205] 5388,4 
937999 - [0] 5388,4 
938039 - [94] 5375,4 
938104 - [363] 5372,6 
938113 - [196] 5372,6 
938128 - [65] 5374,5 
938165 - [75] 5374,5 
938166 - [132] 5372,6 
938170 - [171] 5372,6 
938182 - [168] 5388,4 
938189 - [176] 5388,4 
938210 - [147] 5388,4 
938249 - [46] 5371,5 
938275 - [94] 5372,6 
938282 - [340] 5375,4 
938362 - [301] 5374,5 
938404 - [130] 5374,5 
938432 - [154] 5418,6 
938476 - [165] 5388,4 
938488 - [115] 5374,5 
938491 - [6] 5374,5 
938497 - [31] 5375,4 
938504 - [117] 5416,1 
938541 - [63] 5375,4 
938582 - [63] 5372,6 
938590 - [134] 5371,5 
938606 - [21] 5374,5 
938609 - [90] 5388,4 
938632 - [365] 5371,5 
938639 - [81] 5388,4 
938742 - [255] 5375,4 
938785 - [1] 5375,4 
938788 - [149] 5375,4 
938850 - [385] 5375,4 
938855 - [28] 5375,4 
938892 - [128] 5374,5 
938895 - [314] 5374,5 
938901 - [98] 5372,6 
938925 - [11] 5388,4 
938937 - [98] 5372,6 
938959 - [179] 5375,4 
938962 - [217] 5388,4 
938964 - [118] 5388,4 
938974 - [200] 5388,4 
939118 - [362] 5375,4 
939146 - [53] 5375,4 
939245 - [46] 5374,5 
939269 - [652] 5375,4 
939271 - [751] 5375,4 
939272 - [190] 5374,5 
939396 - [126] 5388,4 
939409 - [199] 5375,4 
939419 - [229] 5375,4 
939458 - [159] 5439,6 
939476 - [70] 5381,8 
939597 - [71] 5419,6 
939607 - [104] 5375,4 
939610 - [115] 5444,5 
939619 - [66] 5378,2 
939622 - [329] 5378,2 
939643 - [416] 5375,4 
939647 - [54] 5458,3 
939653 - [1] 5381,8 
939656 - [181] 5381,8 
939754 - [64] 5381,8 
939879 - [432] 5382,5 
939894 - [265] 5382,5 
939910 - [94] 5382,5 
939913 - [91] 5382,5 
939920 - [12] 5381,8 
939921 - [152] 5424,6 
939959 - [55] 5382,5 
939961 - [18] 5379,7 
939962 - [35] 5378,2 
939964 - [229] 5382,5 
940004 - [168] 5424,6 
940015 - [142] 5381,8 
940017 - [287] 5381,8 
940039 - [333] 5382,5 
940173 - [293] 5388,4 
940216 - [102] 5382,5 
940253 - [262] 5413,1 
940256 - [191] 5388,4 
940314 - [259] 5388,4 
940338 - [67] 5382,5 
940339 - [77] 5477,9 
940340 - [40] 5382,5 
940348 - [675] 5424,6 
940378 - [172] 5381,8 
940600 - [147] 5383,0 
940604 - [90] 5382,5 
940703 - [163] 5382,5 
940791 - [275] 5388,4 
940807 - [53] 5388,4 
940811 - [20] 5413,1 
940829 - [123] 5388,4 
940833 - [101] 5388,4 
940911 - [179] 5388,4 
940991 - [116] 5388,4 
941127 - [55] 5386,0 
941222 - [73] 5401,2 
941225 - [53] 5388,4 
941244 - [280] 5388,4 
941276 - [182] 5388,4 
941293 - [186] 5399,6 
941365 - [165] 5388,4 
941370 - [30] 5401,2 
941401 - [240] 5401,2 
941458 - [163] 5399,6 
941578 - [2] 5417,5 
941751 - [133] 5401,2 
941803 - [25] 5401,2 
941834 - [22] 5418,6 
941839 - [13] 5401,2 
941852 - [9] 5401,2 
941856 - [36] 5401,2 
942020 - [25] 5495,7 
942047 - [402] 5419,6 
942157 - [200] 5436,8 
942326 - [79] 5401,2 
942338 - [100] 5399,6 
942343 - [69] 5493,3 
942428 - [465] 5411,2 
942456 - [418] 5399,6 
942468 - [52] 5399,6 
942727 - [247] 5411,2 
942741 - [428] 5399,6 
942757 - [3] 5399,6 
942760 - [115] 5411,2 
942784 - [254] 5399,6 
942786 - [151] 5442,1 
942821 - [167] 5399,6 
942834 - [62] 5419,9 
942861 - [253] 5399,6 
942910 - [265] 5411,2 
942945 - [117] 5399,6 
943035 - [20] 5495,7 
943141 - [16] 5396,4 
943192 - [424] 5414,7 
943224 - [29] 5411,2 
943231 - [120] 5399,6 
943252 - [265] 5399,6 
943282 - [113] 5401,2 
943290 - [219] 5399,6 
943295 - [22] 5453,6 
943348 - [126] 5431,3 
943360 - [227] 5399,6 
943399 - [15] 5401,2 
943413 - [72] 5401,2 
